conceptId,lang,role,label
esrs_PercentageOfScope3GreenhouseGasEmissionsReductionAsOfEmissionsOfBaseYear,en,http://www.xbrl.org/2003/role/label,Percentage of Scope 3 Greenhouse gas emissions reduction (as of emissions of base year)
esrs_PercentageOfSecondaryReusedOrRecycledComponentsSecondaryIntermediaryProductsAndSecondaryMaterialsUsedToManufactureProductsAndServices,en,http://www.xbrl.org/2003/role/label,"Percentage of secondary reused or recycled components, secondary intermediary products and secondary materials used to manufacture products and services"
esrs_PercentageOfTargetRelatedToLocationBasedScope2GreenhouseGasEmissions,en,http://www.xbrl.org/2003/role/label,Percentage of target related to location-based Scope 2 Greenhouse gas emissions
esrs_PercentageOfTargetRelatedToLocationBasedScope2GreenhouseGasEmissionsAsOfEmissionsOfBaseYear,en,http://www.xbrl.org/2003/role/label,Percentage of target related to location-based Scope 2 Greenhouse gas emissions (as of emissions of base year)
esrs_PercentageOfTargetRelatedToLocationBasedScope2GreenhouseGasEmissionsIntensityValue,en,http://www.xbrl.org/2003/role/label,Percentage of target related to location-based Scope 2 Greenhouse gas emissions (intensity value)
esrs_PercentageOfTargetRelatedToMarketBasedScope2GreenhouseGasEmissions,en,http://www.xbrl.org/2003/role/label,Percentage of target related to market-based Scope 2 Greenhouse gas emissions
esrs_PercentageOfTargetRelatedToMarketBasedScope2GreenhouseGasEmissionsAsOfEmissionsOfBaseYear,en,http://www.xbrl.org/2003/role/label,Percentage of target related to market-based Scope 2 Greenhouse gas emissions (as of emissions of base year)
esrs_PercentageOfTargetRelatedToMarketBasedScope2GreenhouseGasEmissionsIntensityValue,en,http://www.xbrl.org/2003/role/label,Percentage of target related to market-based Scope 2 Greenhouse gas emissions (intensity value)
esrs_PercentageOfTargetRelatedToScope1GreenhouseGasEmissions,en,http://www.xbrl.org/2003/role/label,Percentage of target related to Scope 1 Greenhouse gas emissions
esrs_PercentageOfTargetRelatedToScope1GreenhouseGasEmissionsAsOfEmissionsOfBaseYear,en,http://www.xbrl.org/2003/role/label,Percentage of target related to Scope 1 Greenhouse gas emissions (as of emissions of base year)
esrs_PercentageOfTargetRelatedToScope1GreenhouseGasEmissionsIntensityValue,en,http://www.xbrl.org/2003/role/label,Percentage of target related to Scope 1 Greenhouse gas emissions (intensity value)
esrs_PercentageOfTargetRelatedToScope3GreenhouseGasEmissions,en,http://www.xbrl.org/2003/role/label,Percentage of target related to Scope 3 Greenhouse gas emissions
esrs_PercentageOfTargetRelatedToScope3GreenhouseGasEmissionsAsOfEmissionsOfBaseYear,en,http://www.xbrl.org/2003/role/label,Percentage of target related to Scope 3 Greenhouse gas emissions (as of emissions of base year)
esrs_PercentageOfTargetRelatedToScope3GreenhouseGasEmissionsIntensityValue,en,http://www.xbrl.org/2003/role/label,Percentage of target related to Scope 3 Greenhouse gas emissions (intensity value)
esrs_PercentageOfTargetRelatedToTotalGreenhouseGasEmissions,en,http://www.xbrl.org/2003/role/label,Percentage of target related to total Greenhouse gas emissions
esrs_PercentageOfTargetRelatedToTotalGreenhouseGasEmissionsAsOfEmissionsOfBaseYear,en,http://www.xbrl.org/2003/role/label,Percentage of target related to total Greenhouse gas emissions (as of emissions of base year)
esrs_PercentageOfTargetRelatedToTotalGreenhouseGasEmissionsIntensityValue,en,http://www.xbrl.org/2003/role/label,Percentage of target related to total Greenhouse gas emissions (intensity value)
esrs_PercentageOfTotalEmissionsOfPollutantsToSoilOccurringInAreasAtWaterRisk,en,http://www.xbrl.org/2003/role/label,Percentage of total emissions of pollutants to soil occurring in areas at water risk
esrs_PercentageOfTotalEmissionsOfPollutantsToSoilOccurringInAreasOfHighwaterStress,en,http://www.xbrl.org/2003/role/label,Percentage of total emissions of pollutants to soil occurring in areas of high-water stress
esrs_PercentageOfTotalEmissionsOfPollutantsToWaterOccurringInAreasAtWaterRisk,en,http://www.xbrl.org/2003/role/label,Percentage of total emissions of pollutants to water occurring in areas at water risk
esrs_PercentageOfTotalEmissionsOfPollutantsToWaterOccurringInAreasOfHighwaterStress,en,http://www.xbrl.org/2003/role/label,Percentage of total emissions of pollutants to water occurring in areas of high-water stress
esrs_PercentageOfTotalEmployeesCoveredByCollectiveBargainingAgreements,en,http://www.xbrl.org/2003/role/label,Percentage of total employees covered by collective bargaining agreements
esrs_PercentageOfTotalGreenhouseGasEmissionsReductionAsOfEmissionsOfBaseYear,en,http://www.xbrl.org/2003/role/label,Percentage of total Greenhouse gas emissions reduction (as of emissions of base year)
esrs_PercentageOfVariableRemunerationDependentOnSustainabilityrelatedTargetsAndOrImpacts,en,http://www.xbrl.org/2003/role/label,Percentage of variable remuneration dependent on sustainability-related targets and (or) impacts
esrs_PercentageThatQualifiesAsCorrespondingAdjustment,en,http://www.xbrl.org/2003/role/label,Percentage that qualifies as corresponding adjustment
esrs_PerformanceAgainstSpecificSustainabilityrelatedTargetsAndOrImpactsIsBeingAssessedInIncentiveSchemesForMembersOfAdministrativeManagementAndSupervisoryBodies,en,http://www.xbrl.org/2003/role/label,"Performance against specific sustainability-related targets and (or) impacts is being assessed in incentive schemes for members of administrative, management and supervisory bodies"
esrs_PerformanceOfMembersOfAdministrativeManagementAndSupervisoryBodiesHasBeenAssessedAgainstGHGEmissionReductionTargets,en,http://www.xbrl.org/2003/role/label,"Performance of members of administrative, management and supervisory bodies has been assessed against GHG emission reduction targets"
esrs_PeriodToWhichTargetApplies,en,http://www.xbrl.org/2003/role/label,Period to which target applies
esrs_PermanentEmployeesMember,en,http://www.xbrl.org/2003/role/label,Permanent employees [member]
esrs_PersonalSafetyOfConsumersAndOrEndUsersMember,en,http://www.xbrl.org/2003/role/label,Personal safety of consumers and (or) end-users [member]
esrs_PersonsWithDisabilitiesAbstract,en,http://www.xbrl.org/2003/role/label,Persons with disabilities [abstract]
esrs_PersonsWithDisabilitiesGeneralAbstract,en,http://www.xbrl.org/2003/role/label,Persons with disabilities - general [abstract]
esrs_PersonsWithDisabilitiesLineItems,en,http://www.xbrl.org/2003/role/label,Persons with disabilities [line items]
esrs_PersonsWithDisabilitiesTable,en,http://www.xbrl.org/2003/role/label,Persons with disabilities [table]
esrs_PerspectivesOfOwnWorkforceValueChainWorkersAffectedCommunitiesConsumersAndEndusersInformDecisionsOrActivitiesAimedAtManagingActualAndPotentialImpacts,en,http://www.xbrl.org/2003/role/label,Perspectives of own workforce / value chain workers / affected communities / consumers and end-users inform decisions or activities aimed at managing actual and potential impacts
esrs_PhaseOutSubstitutionOrModificationOfProcessMember,en,http://www.xbrl.org/2003/role/label,"Phase out, substitution or modification of process [member]"
esrs_PhaseOutSubstitutionOrModificationOfProductMember,en,http://www.xbrl.org/2003/role/label,"Phase out, substitution or modification of product [member]"
esrs_PhysicalRiskMember,en,http://www.xbrl.org/2003/role/label,Physical risk [member]
esrs_PlannedMember,en,http://www.xbrl.org/2003/role/label,Planned [member]
esrs_PoliciesAimedAtEliminationOfHarassmentAreInPlace,en,http://www.xbrl.org/2003/role/label,Policies aimed at elimination of harassment are in place
esrs_PoliciesAimedAtOtherWaysToAdvanceDiversityAndInclusionAreInPlace,en,http://www.xbrl.org/2003/role/label,Policies aimed at other ways to advance diversity and inclusion are in place
esrs_PoliciesAimedAtPromotingEqualOpportunitiesAreInPlace,en,http://www.xbrl.org/2003/role/label,Policies aimed at promoting equal opportunities are in place
esrs_PoliciesAndOrActionsHaveNotBeenAdopted,en,http://www.xbrl.org/2003/role/label,Policies and (or) actions have not been adopted
esrs_PoliciesAndOrActionsNotAdoptedAbstract,en,http://www.xbrl.org/2003/role/label,Policies and (or) actions not adopted [abstract]
esrs_PoliciesAndOrActionsNotAdoptedGeneralAbstract,en,http://www.xbrl.org/2003/role/label,Policies and (or) actions not adopted - general [abstract]
esrs_PoliciesAndOrActionsNotAdoptedLineItems,en,http://www.xbrl.org/2003/role/label,Policies and (or) actions not adopted [line items]
esrs_PoliciesAndOrActionsNotAdoptedTable,en,http://www.xbrl.org/2003/role/label,Policies and (or) actions not adopted [table]
esrs_PoliciesAndProceduresWhichMakeQualificationsSkillsAndExperienceBasisForRecruitmentPlacementTrainingAndAdvancementAtAllLevelsAreInPlace,en,http://www.xbrl.org/2003/role/label,"Policies and procedures which make qualifications, skills and experience basis for recruitment, placement, training and advancement at all levels are in place"
esrs_PoliciesAreAlignedWithRelevantInternationallyRecognisedInstruments,en,http://www.xbrl.org/2003/role/label,Policies are aligned with relevant internationally recognised instruments
esrs_PoliciesAreImplementedThroughSpecificProceduresToEnsureDiscriminationIsPreventedMitigatedAndActedUponOnceDetectedAsWellAsToAdvanceDiversityAndInclusion,en,http://www.xbrl.org/2003/role/label,"Policies are implemented through specific procedures to ensure discrimination is prevented, mitigated and acted upon once detected, as well as to advance diversity and inclusion"
esrs_PoliciesExplicitlyAddressChildLabour,en,http://www.xbrl.org/2003/role/label,Policies explicitly address child labour
esrs_PoliciesExplicitlyAddressForcedLabourOrCompulsoryLabour,en,http://www.xbrl.org/2003/role/label,Policies explicitly address forced labour or compulsory labour
esrs_PoliciesExplicitlyAddressTraffickingInHumanBeings,en,http://www.xbrl.org/2003/role/label,Policies explicitly address trafficking in human beings
esrs_PoliciesExplicitlyAddressTraffickingInHumanBeingsForcedLabourOrCompulsoryLabourAndChildLabour,en,http://www.xbrl.org/2003/role/label,"Policies explicitly address trafficking in human beings, forced labour or compulsory labour and child labour"
esrs_PoliciesOnAntibriberyConsistentWithUnitedNationsConventionAgainstCorruptionAreInPlace,en,http://www.xbrl.org/2003/role/label,Policies on anti-bribery consistent with United Nations Convention against Corruption are in place
esrs_PoliciesOnAntibriberyConsistentWithUnitedNationsConventionAgainstCorruptionArePlannedToBeImplemented,en,http://www.xbrl.org/2003/role/label,Policies on anti-bribery consistent with United Nations Convention against Corruption are planned to be implemented
esrs_PoliciesOnAnticorruptionConsistentWithUnitedNationsConventionAgainstCorruptionAreInPlace,en,http://www.xbrl.org/2003/role/label,Policies on anti-corruption consistent with United Nations Convention against Corruption are in place
esrs_PoliciesOnAnticorruptionConsistentWithUnitedNationsConventionAgainstCorruptionArePlannedToBeImplemented,en,http://www.xbrl.org/2003/role/label,Policies on anti-corruption consistent with United Nations Convention against Corruption are planned to be implemented
esrs_PoliciesOnProtectionOfWhistleblowersAreInPlace,en,http://www.xbrl.org/2003/role/label,Policies on protection of whistle-blowers are in place
esrs_PoliciesOnProtectionOfWhistleblowersArePlannedToBeImplemented,en,http://www.xbrl.org/2003/role/label,Policies on protection of whistle-blowers are planned to be implemented
esrs_PoliciesOrPracticesRelatedToSustainableOceansAndSeasHaveBeenAdopted,en,http://www.xbrl.org/2003/role/label,Policies or practices related to sustainable oceans and seas have been adopted
esrs_PoliciesRegardingProtectionAgainstRetaliationForIndividualsThatUseChannelsToRaiseConcernsOrNeedsAreInPlace,en,http://www.xbrl.org/2003/role/label,Policies regarding protection against retaliation for individuals that use channels to raise concerns or needs are in place
esrs_PoliciesRelatedToAffectedCommunitiesAbstract,en,http://www.xbrl.org/2003/role/label,Policies related to affected communities [abstract]
esrs_PoliciesRelatedToAffectedCommunitiesGeneralAbstract,en,http://www.xbrl.org/2003/role/label,Policies related to affected communities - general [abstract]
esrs_PoliciesRelatedToAffectedCommunitiesLineItems,en,http://www.xbrl.org/2003/role/label,Policies related to affected communities [line items]
esrs_PoliciesRelatedToAffectedCommunitiesTable,en,http://www.xbrl.org/2003/role/label,Policies related to affected communities [table]
esrs_PoliciesRelatedToConsumersAndEndUsersAbstract,en,http://www.xbrl.org/2003/role/label,Policies related to consumers and end-users [abstract]
esrs_PoliciesRelatedToConsumersAndEndUsersGeneralAbstract,en,http://www.xbrl.org/2003/role/label,Policies related to consumers and end-users - general [abstract]
esrs_PoliciesRelatedToConsumersAndEndUsersLineItems,en,http://www.xbrl.org/2003/role/label,Policies related to consumers and end-users [line items]
esrs_PoliciesRelatedToConsumersAndEndUsersTable,en,http://www.xbrl.org/2003/role/label,Policies related to consumers and end-users [table]
esrs_PoliciesRelatedToOwnWorkforceAbstract,en,http://www.xbrl.org/2003/role/label,Policies related to own workforce [abstract]
esrs_PoliciesRelatedToOwnWorkforceGeneralAbstract,en,http://www.xbrl.org/2003/role/label,Policies related to own workforce - general [abstract]
esrs_PoliciesRelatedToOwnWorkforceTable,en,http://www.xbrl.org/2003/role/label,Policies related to own workforce [table]
esrs_PoliciesRelatedToValueChainWorkersAbstract,en,http://www.xbrl.org/2003/role/label,Policies related to value chain workers [abstract]
