name,id,type,substitutionGroup,balance,abstract,nillable
OtherMediumOrLongtermTimeHorizonsThanDefinedInESRS1Abstract,,xbrli:stringItemType,,,,
ExplanationOfChangesInPreparationAndPresentationOfSustainabilityInformationAndReasonsForThemExplanatory,,dtr-types:textBlockItemType,,,,
MaterialErrorsInPriorPeriodAbstract,,xbrli:stringItemType,,,,
DescriptionOfBasisForPreparationOfMetricsThatIncludeUpstreamAndOrDownstreamValueChainDataEstimatedUsingIndirectSourcesExplanatory,,dtr-types:textBlockItemType,,,,
AdjustmentOfComparativeInformationForOneOrMorePriorPeriodsIsImpracticable,,xbrli:booleanItemType,,,,
InformationAboutMembersExperienceRelevantToSectorsProductsAndGeographicLocationsOfUndertakingExplanatory,,dtr-types:textBlockItemType,,,,
NumberOfNonexecutiveMembers,,xbrli:integerItemType,,,,
PercentageOfIndependentBoardMembers,,dtr-types:percentItemType,,,,
NumberOfExecutiveMembers,,xbrli:integerItemType,,,,
DisclosureOfHowAdministrativeManagementAndSupervisoryBodiesAreInformedAboutSustainabilityMattersAndHowTheseMattersWereAddressedExplanatory,,dtr-types:textBlockItemType,,,,
InformationAboutSustainabilityrelatedExpertiseThatBodiesEitherDirectlyPossessOrCanLeverageExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfManagementSRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesExplanatory,,dtr-types:textBlockItemType,,,,
ManagementsRoleInGovernanceProcessesControlsAndProceduresUsedToMonitorManageAndOverseeImpactsRisksAndOpportunitiesIsDelegatedToSpecificManagementlevelPositionOrCommittee,,xbrli:booleanItemType,,,,
DisclosureOfHowAdministrativeManagementAndSupervisoryBodiesAndSeniorExecutiveManagementOverseeSettingOfTargetsRelatedToMaterialImpactsRisksAndOpportunitiesAndHowProgressTowardsThemIsMonitoredExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowGovernanceBodiesEnsureThatAppropriateMechanismForPerformanceMonitoringIsInPlaceExplanatory,,dtr-types:textBlockItemType,,,,
InformationAboutRolesAndResponsibilitiesOfAdministrativeManagementAndSupervisoryBodiesExplanatory,,dtr-types:textBlockItemType,,,,
PercentageOfMembersOfAdministrativeManagementAndSupervisoryBodies,,dtr-types:percentItemType,,,,
DisclosureOfListOfMaterialImpactsRisksAndOpportunitiesAddressedByAdministrativeManagementAndSupervisoryBodiesOrTheirRelevantCommitteesDuringReportingPeriodExplanatory,,dtr-types:textBlockItemType,,,,
DedicatedControlsAndProceduresAreAppliedToManagementOfImpactsRisksAndOpportunities,,xbrli:booleanItemType,,,,
InformationAboutIdentityOfAdministrativeManagementAndSupervisoryBodiesOrIndividualsWithinBodyResponsibleForOversightOfImpactsRisksAndOpportunitiesExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowBodysOrIndividualSWithinBodyResponsibilitiesForImpactsRisksAndOpportunitiesAreReflectedInUndertakingsTermsOfReferenceBoardMandatesAndOtherRelatedPoliciesExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowAdministrativeManagementAndSupervisoryBodiesConsiderImpactsRisksAndOpportunitiesWhenOverseeingStrategyDecisionsOnMajorTransactionsAndRiskManagementProcessExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfCompositionOfAdministrativeManagementAndSupervisoryBodiesTheirRolesAndResponsibilitiesAndAccessToExpertiseAndSkillsWithRegardToSustainabilityMattersExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfByWhomAndHowFrequentlyAdministrativeManagementAndSupervisoryBodiesAreInformedAboutMaterialImpactsRisksAndOpportunitiesImplementationOfDueDiligenceAndResultsAndEffectivenessOfPoliciesActionsMetricsAndTargetsAdoptedToAddressThemExplanatory,,dtr-types:textBlockItemType,,,,
InformationAboutRepresentationOfEmployeesAndOtherWorkersExplanatory,,dtr-types:textBlockItemType,,,,
InformationAboutCompositionAndDiversityOfMembersOfAdministrativeManagementAndSupervisoryBodiesExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowAdministrativeManagementAndSupervisoryBodiesDetermineWhetherAppropriateSkillsAndExpertiseAreAvailableOrWillBeDevelopedToOverseeSustainabilityMattersExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowSustainabilityrelatedSkillsAndExpertiseRelateToMaterialImpactsRisksAndOpportunitiesExplanatory,,dtr-types:textBlockItemType,,,,
AdministrativeManagementAndSupervisoryBodiesAreInformedAboutMaterialImpactsRisksAndOpportunitiesImplementationOfDueDiligenceAndResultsAndEffectivenessOfPoliciesActionsMetricsAndTargetsAdoptedToAddressThem,,xbrli:booleanItemType,,,,
DescriptionOfInputsAndApproachToGatheringDevelopingAndSecuringInputsExplanatory,,dtr-types:textBlockItemType,,,,
UndertakingIsActiveInChemicalsProduction,,xbrli:booleanItemType,,,,
DisclosureOfHowSustainabilityrelatedPerformanceMetricsAreConsideredAsPerformanceBenchmarksOrIncludedInRemunerationPoliciesExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfRiskManagementAndInternalControlsOverSustainabilityReportingExplanatory,,dtr-types:textBlockItemType,,,,
IncentiveSchemesAndRemunerationPoliciesLinkedToSustainabilityMattersForMembersOfAdministrativeManagementAndSupervisoryBodiesExist,,xbrli:booleanItemType,,,,
DisclosureOfElementsOfStrategyThatRelateToOrImpactSustainabilityMattersExplanatory,,dtr-types:textBlockItemType,,,,
RevenueFromCultivationAndProductionOfTobacco,,xbrli:monetaryItemType,,,,
DescriptionOfSpecificSustainabilityrelatedTargetsAndOrImpactsUsedToAssessPerformanceOfMembersOfAdministrativeManagementAndSupervisoryBodiesExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfKeyCharacteristicsOfIncentiveSchemesExplanatory,,dtr-types:textBlockItemType,,,,
ListOfAdditionalSignificantESRSSectorsInWhichSignificantActivitiesAreDevelopedOrInWhichUndertakingIsOrMayBeConnectedToMaterialImpactsOtherThanDisclosedUnderBreakdownOfRevenue,,enum2:enumerationItemType,,,,
PercentageOfVariableRemunerationDependentOnSustainabilityrelatedTargetsAndOrImpacts,,dtr-types:percentItemType,,,,
DisclosureOfInformationAboutKeyElementsOfGeneralStrategyThatRelateToOrAffectSustainabilityMattersExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfBusinessModelAndValueChainExplanatory,,dtr-types:textBlockItemType,,,,
UndertakingIsActiveInCultivationAndProductionOfTobacco,,xbrli:booleanItemType,,,,
RevenueFromChemicalsProduction,,xbrli:monetaryItemType,,,,
DescriptionOfHowFindingsOfRiskAssessmentAndInternalControlsAsRegardsSustainabilityReportingProcessHaveBeenIntegratedIntoRelevantInternalFunctionsAndProcessesExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfRiskAssessmentApproachFollowedInRelationToSustainabilityReportingProcessExplanatory,,dtr-types:textBlockItemType,,,,
RevenueFromControversialWeapons,,xbrli:monetaryItemType,,,,
DescriptionOfSustainabilityrelatedGoalsInTermsOfSignificantGroupsOfProductsAndServicesCustomerCategoriesGeographicalAreasAndRelationshipsWithStakeholdersExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfProductsAndServicesThatAreBannedInCertainMarketsExplanatory,,dtr-types:textBlockItemType,,,,
UndertakingIsActiveInControversialWeapons,,xbrli:booleanItemType,,,,
DescriptionOfPeriodicReportingOfFindingsOfRiskAssessmentAndInternalControlsToAdministrativeManagementAndSupervisoryBodiesInRelationToSustainabilityReportingProcessExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfSignificantGroupsOfProductsAndOrServicesOfferedIncludingChangesInReportingPeriodNewRemovedProductsAndOrServicesExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfMainFeaturesOfUpstreamAndDownstreamValueChainAndUndertakingsPositionInValueChainExplanatory,,dtr-types:textBlockItemType,,,,
NumberOfEmployeesHeadcountAtEndOfPeriod,,xbrli:integerItemType,,,,
RevenueFromFossilFuelCoalOilAndGasSector,,xbrli:monetaryItemType,,,,
DescriptionOfOutputsAndOutcomesInTermsOfCurrentAndExpectedBenefitsForCustomersInvestorsAndOtherStakeholdersExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfScopeMainFeaturesAndComponentsOfRiskManagementAndInternalControlProcessesAndSystemsInRelationToSustainabilityReportingExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfIntegrationOfSustainabilityrelatedPerformanceInIncentiveSchemesExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfMainRisksIdentifiedAndTheirMitigationStrategiesInRelationToSustainabilityReportingProcessExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfLevelInUndertakingAtWhichTermsOfIncentiveSchemesAreApprovedAndUpdatedExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfInformationAboutDueDiligenceProcessOrCrossreferenceExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfAssessmentOfCurrentSignificantProductsAndOrServicesAndSignificantMarketsAndCustomerGroupsInRelationToSustainabilityrelatedGoalsExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfElementsOfStrategyThatRelateToOrImpactSustainabilityMattersBusinessModelAndValueChainExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfSignificantMarketsAndOrCustomerGroupsServedIncludingChangesInReportingPeriodNewRemovedMarketsAndOrCustomerGroupsExplanatory,,dtr-types:textBlockItemType,,,,
Revenue,,xbrli:monetaryItemType,,,,
SustainabilityrelatedPerformanceMetricsAreConsideredAsPerformanceBenchmarksOrIncludedInRemunerationPolicies,,xbrli:booleanItemType,,,,
PerformanceAgainstSpecificSustainabilityrelatedTargetsAndOrImpactsIsBeingAssessedInIncentiveSchemesForMembersOfAdministrativeManagementAndSupervisoryBodies,,xbrli:booleanItemType,,,,
UndertakingIsActiveInFossilFuelCoalOilAndGasSector,,xbrli:booleanItemType,,,,
PolicyIsMadeAvailableToPotentiallyAffectedStakeholdersAndStakeholdersWhoNeedToHelpImplementIt,,xbrli:booleanItemType,,,,
PercentageOfEstimatedShareOfPotentiallyStrandedAssetsOfTotalAssetsAtMaterialTransitionRisk,,dtr-types:percentItemType,,,,
AnticipatedFinancialEffectsFromMaterialPhysicalAndTransitionRisksDetailedLineItems,,xbrli:stringItemType,,,,
AnticipatedFinancialEffectsFromMaterialPhysicalAndTransitionRisksDetailedAbstract,,xbrli:stringItemType,,,,
ApplicationOfCarbonPricingSchemesLineItems,,xbrli:stringItemType,,,,
ApplicationOfCarbonPricingSchemesAbstract,,xbrli:stringItemType,,,,
GHGRemovalsAndStorageActivityLineItems,,xbrli:stringItemType,,,,
GHGRemovalsAndStorageActivityAbstract,,xbrli:stringItemType,,,,
DisclosureOfGHGRemovalsAndGHGMitigationProjectsFinancedThroughCarbonCreditsExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfGHGEmissionsExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfEnergyConsumptionAndMixExplanatory,,dtr-types:textBlockItemType,,,,
GrossScopes123AndTotalGHGEmissionsGHGEmissionsPerScopeLineItems,,xbrli:stringItemType,,,,
GrossScopes123AndTotalGHGEmissionsGHGEmissionsPerScopeAbstract,,xbrli:stringItemType,,,,
EnergyConsumptionFromNuclearSources,,dtr-types:energyItemType,,,,
DescriptionOfSpecificScopeOfApplicationOfCarbonPricingSchemeExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfReconciliationToRelevantLineItemOrNotesInFinancialStatementsOfNetRevenueFromActivitiesInHighClimateImpactSectorsExplanatory,,dtr-types:textBlockItemType,,,,
ExpectedChangesToNetRevenueFromLowcarbonProductsAndServicesOrAdaptationSolutionsToWhichUndertakingHasOrMayHaveAccess,,xbrli:monetaryItemType,,,,
DisclosureOfReconciliationToFinancialStatementsOfNetRevenueUsedForCalculationOfGHGEmissionsIntensityExplanatory,,dtr-types:textBlockItemType,,,,
AssetsAtAcuteMaterialPhysicalRiskBeforeConsideringClimateChangeAdaptationActions,,xbrli:monetaryItemType,,,,
AssetsAtChronicMaterialPhysicalRiskBeforeConsideringClimateChangeAdaptationActions,,xbrli:monetaryItemType,,,,
EnergyConsumptionFromRenewableSources,,dtr-types:energyItemType,,,,
EnergyConsumptionRelatedToOwnOperations,,dtr-types:energyItemType,,,,
FuelConsumptionFromOtherFossilSources,,dtr-types:energyItemType,,,,
PercentageOfAssetsAtMaterialTransitionRiskAddressedByClimateChangeMitigationActions,,dtr-types:percentItemType,,,,
FuelConsumptionFromNaturalGas,,dtr-types:energyItemType,,,,
DisclosureOfWhetherInternalCarbonPricingSchemesAreAppliedAndIfSoHowTheseSupportDecisionMakingAndIncentiviseImplementationOfClimaterelatedPoliciesAndTargetsExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfReconciliationsWithFinancialStatementsOfSignificantAmountsOfAssetsLiabilitiesAndNetRevenueAtMaterialTransitionRiskExplanatory,,dtr-types:textBlockItemType,,,,
PercentageOfNetRevenueFromBusinessActivitiesAtMaterialTransitionRisk,,dtr-types:percentItemType,,,,
EnergyConsumptionFromFossilSources,,dtr-types:energyItemType,,,,
ExpectedCostSavingsFromClimateChangeMitigationActions,,xbrli:monetaryItemType,,,,
DisclosureOfMethodologiesSignificantAssumptionsAndEmissionsFactorsUsedToCalculateOrMeasureGHGEmissionsExplanatory,,dtr-types:textBlockItemType,,,,
PotentialFutureLiabilitiesBasedOnExistingContractualAgreementsAssociatedWithCarbonCreditsPlannedToBeCancelledInNearFuture,,xbrli:monetaryItemType,,,,
AssetsAtMaterialTransitionRiskBeforeConsideringClimateMitigationActions,,xbrli:monetaryItemType,,,,
CarbonPriceAppliedForEachMetricTonneOfGreenhouesGasEmission,,xbrli:monetaryItemType,,,,
EnergyIntensityFromActivitiesInHighClimateImpactSectorsTotalEnergyConsumptionPerNetRevenue,,dtr-types:energyPerMonetaryItemType,,,,
RevenueFromBusinessActivitiesAtMaterialTransitionRisk,,xbrli:monetaryItemType,,,,
HighClimateImpactSectorsUsedToDetermineEnergyIntensity,,enum2:enumerationSetItemType,,,,
GHGRemovalsAndStorage,,dtr-types:ghgEmissionsItemType,,,,
AssetsAtMaterialPhysicalRiskBeforeConsideringClimateChangeAdaptationActions,,xbrli:monetaryItemType,,,,
ConsumptionOfPurchasedOrAcquiredElectricityHeatSteamOrCoolingFromFossilSources,,dtr-types:energyItemType,,,,
AmountOfCarbonCreditsOutsideValueChainPlannedToBeCancelledInFuture,,dtr-types:ghgEmissionsItemType,,,,
FuelConsumptionFromRenewableSources,,dtr-types:energyItemType,,,,
ConsumptionOfPurchasedOrAcquiredElectricityHeatSteamAndCoolingFromRenewableSources,,dtr-types:energyItemType,,,,
FuelConsumptionFromCoalAndCoalProducts,,dtr-types:energyItemType,,,,
RevenueFromBusinessActivitiesAtMaterialPhysicalRisk,,xbrli:monetaryItemType,,,,
GHGEmissionsIntensityLocationbasedTotalGHGEmissionsPerNetRevenue,,dtr-types:ghgEmissionsPerMonetaryItemType,,,,
PercentageOfAssetsAtMaterialTransitionRiskBeforeConsideringClimateMitigationActions,,dtr-types:percentItemType,,,,
ConsumptionOfSelfgeneratedNonfuelRenewableEnergy,,dtr-types:energyItemType,,,,
PercentageOfAssetsAtMaterialPhysicalRiskAddressedByClimateChangeAdaptationActions,,dtr-types:percentItemType,,,,
DisclosureOfLocationOfSignificantAssetsAtMaterialPhysicalRiskExplanatory,,dtr-types:textBlockItemType,,,,
FuelConsumptionFromCrudeOilAndPetroleumProducts,,dtr-types:energyItemType,,,,
GHGEmissionsIntensityMarketbasedTotalGHGEmissionsPerNetRevenue,,dtr-types:ghgEmissionsPerMonetaryItemType,,,,
CarryingAmountOfRealEstateAssets,,xbrli:monetaryItemType,,,,
AmountOfCarbonCreditsOutsideValueChainThatAreVerifiedAgainstRecognisedQualityStandardsAndCancelled,,dtr-types:ghgEmissionsItemType,,,,
PercentageOfFossilSourcesInTotalEnergyConsumption,,dtr-types:percentItemType,,,,
PercentageOfAssetsAtMaterialPhysicalRiskBeforeConsideringClimateChangeAdaptationActions,,dtr-types:percentItemType,,,,
PercentageOfNetRevenueFromBusinessActivitiesAtMaterialPhysicalRisk,,dtr-types:percentItemType,,,,
PercentageOfRenewableSourcesInTotalEnergyConsumption,,dtr-types:percentItemType,,,,
PotentialMarketSizeOfLowcarbonProductsAndServicesOrAdaptationSolutionsToWhichUndertakingHasOrMayHaveAccess,,xbrli:monetaryItemType,,,,
RevenueFromActivitiesInHighClimateImpactSectors,,xbrli:monetaryItemType,,,,
TargetsRelatedToClimateChangeMitigationAndAdaptationGHGEmissionsReductionTargetsAbstract,,xbrli:stringItemType,,,,
TargetsRelatedToClimateChangeMitigationAndAdaptationGHGEmissionsReductionTargetsLineItems,,xbrli:stringItemType,,,,
TargetsRelatedToClimateChangeMitigationAndAdaptationGHGEmissionsReductionTargetsByDecarbonisationLeversLineItems,,xbrli:stringItemType,,,,
PerformanceOfMembersOfAdministrativeManagementAndSupervisoryBodiesHasBeenAssessedAgainstGHGEmissionReductionTargets,,xbrli:booleanItemType,,,,
MinimumDisclosureRequirementTargetsRelatedToClimateChangeMitigationAndAdaptationLineItems,,xbrli:stringItemType,,,,
TypeOfExternalBodyOtherThanAssuranceProviderThatProvidesValidationExplanatory,,dtr-types:textBlockItemType,,,,
MeasurementOfQuantitativeMetricIsValidatedByExternalBodyOtherThanAssuranceProvider,,xbrli:booleanItemType,,,,
DescriptionOfMetricUsedToEvaluatePerformanceAndEffectivenessInRelationToMaterialImpactRiskOrOpportunityExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfDefinedLevelOfAmbitionToBeAchievedAndOfAnyQualitativeOrQuantitativeIndicatorsUsedToEvaluateProgressExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfProcessesThroughWhichEffectivenessOfPoliciesAndActionsIsTrackedInRelationToMaterialSustainabilityrelatedImpactRiskAndOpportunityExplanatory,,dtr-types:textBlockItemType,,,,
EffectivenessOfPoliciesAndActionsIsTrackedInRelationToMaterialSustainabilityrelatedImpactRiskAndOpportunity,,xbrli:booleanItemType,,,,
DescriptionOfReasonsWhyThereAreNoPlansToSetMeasurableOutcomeorientedTargetsExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfTimeframeForSettingOfMeasurableOutcomeorientedTargetsExplanatory,,dtr-types:textBlockItemType,,,,
MeasurableOutcomeorientedTargetsWillBeSet,,xbrli:booleanItemType,,,,
MeasurableOutcomeorientedTargetsHaveNotBeenSet,,xbrli:booleanItemType,,,,
ProgressIsInLineWithWhatHadBeenInitiallyPlanned,,xbrli:booleanItemType,,,,
DescriptionOfPerformanceAgainstDisclosedTargetExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfAnyChangesInTargetAndCorrespondingMetricsOrUnderlyingMeasurementMethodologiesSignificantAssumptionsLimitationsSourcesAndAdoptedProcessesToCollectDataExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowStakeholdersHaveBeenInvolvedInTargetSettingExplanatory,,dtr-types:textBlockItemType,,,,
StakeholdersHaveBeenInvolvedInTargetSetting,,xbrli:booleanItemType,,,,
TargetRelatedToEnvironmentalMattersIsBasedOnConclusiveScientificEvidence,,xbrli:booleanItemType,,,,
DescriptionOfMethodologiesAndSignificantAssumptionsUsedToDefineTargetExplanatory,,dtr-types:textBlockItemType,,,,
IndicationOfMilestonesOrInterimTargetsExplanatory,,dtr-types:textBlockItemType,,,,
PeriodToWhichTargetApplies,,enum2:enumerationItemType,,,,
BaseYearFromWhichProgressIsMeasured,,xbrli:gYearItemType,,,,
BaselineValueOfMeasurableTargetAbsoluteValue,,xbrli:decimalItemType,,,,
DescriptionOfScopeOfTargetExplanatory,,dtr-types:textBlockItemType,,,,
MeasurableTargetAbsoluteValue,,xbrli:decimalItemType,,,,
NameOrIdentifierOfRelatedPolicy,,xbrli:stringItemType,,,,
DisclosureOfMeasurableOutcomeorientedAndTimeboundTargetExplanatory,,dtr-types:textBlockItemType,,,,
ExplanationOfHowCurrentFinancialResourcesRelateToMostRelevantAmountsPresentedInFinancialStatementsExplanatory,,dtr-types:textBlockItemType,,,,
AbilityToImplementActionOrActionPlanDependsOnSpecificPreconditions,,xbrli:booleanItemType,,,,
FinancialResourcesAllocatedToActionPlanCapEx,,xbrli:monetaryItemType,,,,
FinancialResourcesAllocatedToActionPlanOpEx,,xbrli:monetaryItemType,,,,
DescriptionOfTypeOfCurrentAndFutureFinancialAndOtherResourcesAllocatedToActionPlanExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfQuantitativeAndQualitativeInformationRegardingProgressOfActionsOrActionPlansDisclosedInPriorPeriodsExplanatory,,dtr-types:textBlockItemType,,,,
KeyActionIsTakenToProvideForAndCooperateInOrSupportProvisionOfRemedyForThoseHarmedByActualMaterialImpacts,,xbrli:booleanItemType,,,,
TimeHorizonUnderWhichKeyActionIsToBeCompleted,,enum2:enumerationItemType,,,,
DescriptionOfScopeOfKeyActionExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfExpectedOutcomesOfKeyActionAndHowItsImplementationContributesToAchievementOfPolicyObjectivesAndTargetsExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfKeyActionExplanatory,,dtr-types:textBlockItemType,,,,
ExplanationOfHowPolicyIsMadeAvailableToPotentiallyAffectedStakeholdersAndStakeholdersWhoNeedToHelpImplementItExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfConsiderationGivenToInterestsOfKeyStakeholdersInSettingPolicyExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfThirdpartyStandardsOrInitiativesThatAreRespectedThroughImplementationOfPolicyExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfMostSeniorLevelInOrganisationThatIsAccountableForImplementationOfPolicyExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfScopeOfPolicyOrOfItsExclusionsExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfKeyContentsOfPolicyExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfInformationAboutPoliciesAdoptedToManageMaterialSustainabilityMattersAbstract,,xbrli:stringItemType,,,,
ExplanationOfHowClimaterelatedScenarioAnalysisHasBeenUsedToInformIdentificationAndAssessmentOfTransitionRisksAndOpportunitiesOverShortMediumAndLongtermExplanatory,,dtr-types:textBlockItemType,,,,
ExplanationOfHowClimateScenariosUsedAreCompatibleWithCriticalClimaterelatedAssumptionsMadeInFinancialStatementsExplanatory,,dtr-types:textBlockItemType,,,,
ExplanationOfHowClimaterelatedScenarioAnalysisHasBeenUsedToInformIdentificationAndAssessmentOfPhysicalRisksOverShortMediumAndLongtermExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfProcessInRelationToClimaterelatedTransitionRisksAndOpportunitiesInOwnOperationsAndAlongUpstreamAndDownstreamValueChainExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfProcessInRelationToClimaterelatedPhysicalRisksInOwnOperationsAndAlongUpstreamAndDownstreamValueChainExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfHowResilienceAnalysisHasBeenConductedExplanatory,,dtr-types:textBlockItemType,,,,
DescriptionOfScopeOfResilienceAnalysisExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfFrameworkAndMethodologyThatHasBeenUsedToDetermineGHGEmissionReductionTargetUnderlyingClimateAndPolicyScenariosForTargetHowFutureDevelopmentsHaveBeenConsideredAndHowTheseWillPotentiallyImpactGHGEmissionsAndEmissionsReductionsExplanatory,,dtr-types:textBlockItemType,,,,
GHGEmissionReductionTargetIsScienceBasedAndCompatibleWithLimitingGlobalWarmingToOneAndHalfDegreesCelsius,,xbrli:booleanItemType,,,,
PercentageOfTargetRelatedToTotalGreenhouseGasEmissionsIntensityValue,,dtr-types:percentItemType,,,,
IntensityValueOfTotalGreenhouseGasEmissionsReduction,,xbrli:decimalItemType,,,,
PercentageOfTargetRelatedToTotalGreenhouseGasEmissionsAsOfEmissionsOfBaseYear,,dtr-types:percentItemType,,,,
PercentageOfTotalGreenhouseGasEmissionsReductionAsOfEmissionsOfBaseYear,,dtr-types:percentItemType,,,,
PercentageOfTargetRelatedToTotalGreenhouseGasEmissions,,dtr-types:percentItemType,,,,
AbsoluteValueOfTotalGreenhouseGasEmissionsReduction,,dtr-types:ghgEmissionsItemType,,,,
TargetsRelatedToClimateChangeMitigationAndAdaptationGHGEmissionsReductionTargetsByDecarbonisationLeversAbstract,,xbrli:stringItemType,,,,
DisclosureOfClimaterelatedTargetsExplanatory,,dtr-types:textBlockItemType,,,,
DecarbonisationLeverType,,enum2:enumerationSetItemType,,,,
DisclosureOfClimateChangeMitigationAndAdaptationActionsAndResourcesAllocatedForTheirImplementationExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfPoliciesAdoptedToManageMaterialImpactsRisksAndOpportunitiesRelatedToClimateChangeMitigationAndAdaptationExplanatory,,dtr-types:textBlockItemType,,,,
DateOfAdoptionOfTransitionPlanForUndertakingsNotHavingAdoptedTransitionPlanYet,,xbrli:dateItemType,,,,
UndertakingDoesNotHaveTransitionPlanInPlaceClimateChangeAbstract,,xbrli:stringItemType,,,,
ExplanationOfProgressInImplementingTransitionPlanExplanatory,,dtr-types:textBlockItemType,,,,
AdministrativeManagementAndSupervisoryBodiesHaveApprovedTransitionClimateChange,,xbrli:booleanItemType,,,,
ExplanationOfHowTransitionPlanIsEmbeddedInAndAlignedWithOverallBusinessStrategyAndFinancialPlanningExplanatory,,dtr-types:textBlockItemType,,,,
UndertakingIsExcludedFromEUParisalignedBenchmarks,,xbrli:booleanItemType,,,,
ExplanationOfAnyObjectiveOrPlansCapExCapExPlansOpExForAligningEconomicActivitiesRevenuesCapExOpExWithCriteriaEstablishedInCommissionDelegatedRegulation2021NO2139Explanatory,,dtr-types:textBlockItemType,,,,
LockedinGHGEmissionsMayJeopardiseAchievementOfGHGEmissionReductionTargetsAndDriveTransitionRisk,,xbrli:booleanItemType,,,,
ExplanationOfPotentialLockedinGHGEmissionsFromKeyAssetsAndProductsAndOfHowLockedinGHGEmissionsMayJeopardiseAchievementOfGHGEmissionReductionTargetsAndDriveTransitionRiskExplanatory,,dtr-types:textBlockItemType,,,,
ExplanationOfHowTargetsAreCompatibleWithLimitingOfGlobalWarmingToOneAndHalfDegreesCelsiusInLineWithParisAgreementExplanatory,,dtr-types:textBlockItemType,,,,
DisclosureOfTransitionPlanForClimateChangeMitigationExplanatory,,dtr-types:textBlockItemType,,,,
TYP,,xsd:string,,,,
DisclosureRequirementsAxis,,xbrli:stringItemType,,,,
RangeAxis,,xbrli:stringItemType,,,,
BasisForDeterminationOfWorkingConditionsAndTermsOfEmploymentForEmployeesNotCoveredByCollectiveBargainingAgreementsAxis,,xbrli:stringItemType,,,,
AccessibilityOfThirdPartyMechanismsAxis,,xbrli:stringItemType,,,,
EstablishmentOfSpecificChannelsToRaiseConcernsOrNeedsAxis,,xbrli:stringItemType,,,,
GroupsForWhichEngagementOccursAxis,,xbrli:stringItemType,,,,
Scope3GHGEmissionsCategoryISO140641Axis,,xbrli:stringItemType,,,,
TypeOfCarbonCreditsFromRemovalProjectsAxis,,xbrli:stringItemType,,,,
TypeOfRemovalAndStorageAxis,,xbrli:stringItemType,,,,
GHGEmissionsCoveredByInternalCarbonPricingSchemeAxis,,xbrli:stringItemType,,,,
TypeOfWasteTreatmentAxis,,xbrli:stringItemType,,,,
TypeOfRecoveryOperationsAxis,,xbrli:stringItemType,,,,
TypeOfWasteAxis,,xbrli:stringItemType,,,,
DataSourcesAxis,,xbrli:stringItemType,,,,
ValueChainAxis,,xbrli:stringItemType,,,,
PollutantAxis,,xbrli:stringItemType,,,,
TypeOfClimaterelatedRiskAxis,,xbrli:stringItemType,,,,
UndertakingScopeAxis,,xbrli:stringItemType,,,,
